,ACTB,ACTG1,ADAR,ALDH2,ALDOA,ANP32B,ANXA1,ANXA2,ANXA5,ARF4,ARL6IP5,ARPC2,ATF4,ATP1B1,ATP5B,ATP5I,B2M,BASP1,C20orf24,C4orf46,CAP1,CAPNS1,CD63,CD74,CD81,CD99,CDK2AP1,CEBPB,CFL1,CHCHD2,CLIC1,COL1A2,COX6B1,COX6C,COX7A2,COX7C,COX8A,CTSH,CYAT1,DAD1,DBI,DDIT4,DDX5,DPYSL2,DYNLL1,DYNLT1,EEF1A1,EEF1A1P9,EEF1B2,EEF1G,EEF2,EGR1,EIF1,EIF3CL,EIF3E,EIF3H,ERH,FAU,FOS,FTH1,FTH1P5,FTL,GABARAP,GABARAPL2,GAPDH,GPX1,GPX4,GSTO1,GSTP1,H2AFZ,H3F3AP4,H3F3B,HBA2,HBB,HERPUD1,HIF1A,HINT1,HLA-A,HLA-B,HLA-C,HLA-DPA1,HLA-DPB1,HLA-DRA,HLA-DRB1,HLA-DRB4,HLA-DRB5,HLA-E,HLA-G,HLA-J,HMGB1,HMGN1,HMGN2,HMGN3,HNRNPA1P10,HNRNPK,HSP90AA1,HSP90AB1,HSPA1A,HSPA1B,HSPA5,HSPA8,HSPB1,IER2,IER3,IFI27,IFI30,IFITM1,IFITM2,IFITM3,IGHA2,IGHV4-31,IGJ,ISCU,ISG15,ITM2B,LAPTM4A,LAPTM5,LDHA,LDHB,LGALS1,LTA4H,LYZ,MIF,MORF4L1,MSN,MT1E,MT1H,MT1HL1,MT1X,MT2A,MYL12B,NACA,NARS,NBPF10,NCOA4,NDRG1,NDUFA1,NDUFA4,NDUFAB1,NFKBIA,NGFRAP1,NME1-NME2,NPC2,NPM1,NPTN,NSA2,OAT,OAZ1,ODC1,PABPC1,PABPC3,PARK7,PCBP1,PDLIM1,PFDN5,PFN1,PGAM1,PHB2,PKD1P1,PKM,PPA1,PPIA,PPIB,PPP1CC,PRDX1,PSAP,PSMA6,PSME2,PTGES3,PTMA,PTTG1IP,RAN,RGS2,RLIM,RPL10,RPL10A,RPL11,RPL12,RPL13A,RPL13AP5,RPL17,RPL19,RPL21,RPL22,RPL23A,RPL24,RPL26,RPL27,RPL29,RPL3,RPL30,RPL32,RPL34,RPL35,RPL36,RPL36A,RPL36AL,RPL38,RPL39,RPL4,RPL41,RPL6,RPL7A,RPL8,RPL9,RPLP0,RPLP0P6,RPLP1,RPN2,RPS10,RPS11,RPS13,RPS14P3,RPS16,RPS17,RPS18,RPS2,RPS20,RPS23,RPS24,RPS25,RPS26,RPS27,RPS29,RPS3,RPS3A,RPS4X,RPS4Y1,RPS5,RPS6,RPS7,RPS8,RPS9,RPSA,RTN4,S100A10,S100A11,S100A4,S100A8,S100A9,SAT1,SDCBP,SGK1,SH3KBP1,SLC25A3,SLC25A5,SLC25A6,SLC38A2,SNRPD2,SNRPG,SOD1,SPARC,SPARCL1,SRGN,SRP14,SRP9,SSR4,SUMO2,TGFBI,TIMP1,TMA7,TMBIM6,TMEM123,TMEM258,TMSB10,TMSB4XP8,TPT1,TUBA1A,TUBA1B,TUBA1C,TUBB,TUBB2A,TUBB4B,TXNIP,UBA52,UBB,UBC,UQCRH,UQCRQ,VIM,YBX1,YWHAQ,YWHAZ,ZFP36
nicotine addiction,0.06424795091152191,0.05739317834377289,0.008424094878137112,0.0,-0.013307210057973862,-0.008606143295764923,0.0,0.0,0.0,0.015621681697666643,0.0,-0.01472715474665165,0.017082003876566887,0.0,0.00847620889544487,-0.010930884629487991,0.009657159447669985,0.0,0.0,0.014823681674897669,0.0,0.0,0.0,0.0,0.0,0.0,0.01615823432803154,0.0,0.019146902486681938,0.049015652388334274,0.0,0.0,0.0,-0.020384950563311573,0.02747795172035694,0.01511620171368122,0.0,0.0,0.0,0.0,0.009869197383522987,0.0,0.0,-0.01049154996871948,0.03180542215704918,0.0,0.010331117548048495,0.08896026015281677,0.053604111075401306,0.05896952748298645,0.07910027354955672,0.02462944760918617,0.0,0.022552419453859333,0.04159785434603691,0.048707060515880585,-0.030220827087759968,0.04607686027884483,0.02086086198687553,0.010541738942265509,0.0,0.054739851504564285,0.0,0.0,0.09776700288057327,-0.008078635670244694,0.012336214073002337,0.0,0.0,0.0,0.09444531798362732,0.015375650487840176,0.0,0.0,0.0,-0.02060076035559177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010297114029526709,-0.028237298130989075,0.07185667753219603,0.0,0.009133532643318176,0.06177612766623498,0.0,0.007762316614389419,0.0,0.08828385919332504,-0.013793401420116423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012254226952791214,0.0,0.0,-0.03292221575975418,0.05636799335479736,0.0,0.009222818538546562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01681583561003208,0.024574266746640202,-0.01119270268827677,-0.027971897274255756,0.0,0.0,0.0,-0.019514724612236026,0.020763993263244632,0.0,0.02813432551920414,0.022063188254833218,0.0,0.026678835973143574,0.0,0.025022318586707115,0.014331689104437828,0.00837530754506588,-0.01902002654969692,0.0,0.08070804178714752,-0.009529018774628641,0.0,0.0,0.021395543590188026,0.0,-0.03700385242700577,0.042637139558792114,0.0,-0.011558011174201964,0.020431216806173325,0.0,0.0,0.0,0.0,0.0,0.01044355146586895,-0.008979552425444126,0.017462890595197678,0.0315491259098053,0.0,0.02685369737446308,0.0,0.03956150636076927,0.03081679157912731,-0.02095683477818966,0.0756082683801651,0.1341458112001419,0.13150544464588165,0.09686067700386047,0.03677000850439072,0.07918733358383179,0.06518036872148514,0.034420713782310486,0.07324334979057312,0.0863601490855217,0.01853745244443417,0.0885472223162651,0.0320674367249012,0.11496605724096297,0.1794794350862503,0.13008509576320648,0.13276022672653198,0.08779937028884888,0.04368512332439423,0.11115554720163344,0.017158765345811844,0.0,0.07739701867103578,0.10626716911792757,0.09567438066005708,0.0704725906252861,0.036066289991140366,0.10163739323616028,0.15848705172538755,0.1053732931613922,0.09318943321704863,0.0,0.0,0.11106400936841963,0.0,0.10030242800712584,0.04693777486681938,0.009309044107794762,0.03573092445731163,0.19893527030944824,0.044165629893541336,0.12447762489318848,0.015150255523622038,0.0,0.0695403516292572,0.029263408854603767,0.008954926393926144,0.07004861533641815,0.10276855528354643,0.07686545699834824,0.07189267128705977,0.0,0.0824693962931633,-0.01401070598512888,0.13533157110214233,0.07162275165319443,0.0,0.08250059187412262,0.011259584687650205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1656843274831772,0.0513109527528286,0.02187484130263329,0.08169964700937271,0.02656637877225876,0.0972546562552452,0.0,-0.009553137235343456,0.0,0.0,0.0,0.018495192751288414,0.028918560594320294,0.0,0.033995620906353,0.0,0.0,0.016541417688131332,0.0,0.008217849768698215,-0.008112741634249687,0.08291647583246231,0.03481132537126541,0.11831142008304595,0.10397245734930037,-0.013509194366633892,0.05301261320710182,0.008700799196958542,-0.01416056230664253,-0.051505491137504585,0.0,0.07612344622612,-0.015260869637131691,0.06642455607652664,0.07711122930049896,0.012224527075886726,0.0,0.10409899055957794,-0.022610103711485863,0.018012238666415215,0.0
rhinovirus infection,-0.018748398870229718,-0.06649814546108246,0.013587141409516336,0.01773200929164886,0.014883010648190975,0.0,-0.024498356506228447,0.0,-0.049094725400209434,0.0,0.021049164235591892,0.01444188132882118,0.0183184128254652,0.01538586150854826,0.0,0.0,0.0,0.058533720672130585,0.03797785565257072,0.03822585567831993,0.0,0.02432534471154213,0.0,0.02153809741139412,0.011194795370101929,0.016201499849557877,-0.026040080934762955,-0.034229476004838943,0.0,0.0,0.0,0.0,0.014286170713603497,0.08188653737306595,0.02379646711051464,0.01739601232111454,0.01544451154768467,-0.05006984621286392,0.0,0.013025608845055105,0.0,-0.0260821171104908,0.0,0.0,0.0,0.027970580384135246,-0.037133172154426575,-0.012654652819037436,-0.02044329047203064,0.0,0.03546043112874031,0.0,0.0,-0.08033304661512375,0.0,0.0,0.0,0.038834501057863235,-0.02105747535824776,0.023771321401000026,-0.0214015394449234,-0.058689240366220474,0.0,0.013012483716011049,0.0,0.01998133584856987,-0.01210638415068388,0.0,0.0,0.0,0.017952024936676025,-0.02259174361824989,-0.1280450075864792,-0.03072628192603588,-0.012174231000244616,0.036018241196870804,0.0,0.047050345689058304,0.0,-0.017446273937821388,0.03341226279735565,-0.16945521533489227,0.018053779378533363,0.05291355773806572,-0.2605530321598053,0.08105746656656265,0.055477708578109734,0.08385718613862991,0.06118174269795418,0.0,0.0,-0.011672521010041235,-0.07279026508331299,-0.03193008154630661,0.0,0.015701785683631897,0.0,-0.015406555496156216,0.0,0.0,0.024624286219477654,-0.0362526960670948,0.0,-0.03709626570343971,0.025965740904212,0.0,0.07646825164556502,0.051172062754631036,0.07475177943706512,0.0,-0.012296034954488276,0.0,0.0,0.0422586090862751,0.028271744027733806,0.0,0.0,0.0,0.0,0.0,0.011930500157177448,-0.05927073955535889,0.014086468145251276,0.0,0.0,0.0,0.0,-0.011671754531562328,0.0196016039699316,0.030066480860114094,0.0,0.0,0.012279664166271688,0.016694333404302597,0.0,-0.01223785150796175,-0.014648337848484516,0.02563093788921833,0.0,0.03089848347008228,-0.01126520149409771,0.018680419772863388,0.018565012142062187,0.0,0.045752380043268204,0.0,-0.028351958841085437,0.01955273002386093,0.0,0.0,0.0,0.013736671768128872,0.015791505575180054,-0.012947722338140009,0.0,0.02295317873358726,0.0,0.0,0.02576844021677971,0.03915577381849289,0.08407340943813324,0.0,0.0,0.0,0.040619965642690666,0.0,0.021145844832062718,0.0,0.0,-0.024063212797045708,-0.01599589735269546,0.0,-0.01769333891570568,0.0,0.06568208336830139,-0.011800975538790226,0.042811263352632516,-0.04937390610575676,0.01143205724656582,-0.04235150665044785,0.0,0.030454497784376144,0.0,0.0142555246129632,-0.0141966650262475,0.05343353375792504,0.02391090430319309,0.015499672852456568,0.016156623139977455,0.0,0.0262949988245964,0.02629248611629009,0.05213287100195885,0.01134956069290638,0.0,0.025432076305150986,0.022742299363017082,0.0,-0.01901249960064888,0.0,0.0,0.0,0.0,-0.04867696762084961,0.0,0.018142858520150185,0.023319637402892116,0.0,0.02003307081758976,0.0,0.0,0.012895477004349232,-0.04822234064340592,-0.020932236686348915,0.0,0.01598263345658779,-0.017659574747085568,0.05309794843196869,-0.01669783890247345,0.0,0.017819302156567574,-0.06593453884124756,0.0,0.016589019447565082,-0.02452365681529045,-0.02333167195320129,-0.039575625211000436,0.06669469177722931,-0.012920725159347056,-0.01322513073682785,0.012840699404478071,-0.027890486642718315,0.0,0.0,0.0,0.0,0.03946810960769653,0.1926696598529816,0.0,0.0,0.08119034022092819,-0.013762136921286585,0.07855234295129776,-0.07016300410032272,0.011226127855479716,-0.07947733253240585,0.02184672281146049,0.03482167422771454,0.0,0.0,0.0,0.0,0.0,0.0,0.027042806148529053,0.015913555398583412,0.0,0.0,0.0,0.0,-0.022896168753504757,0.021785890683531758,-0.021020997315645214,0.025782635435462,0.0,-0.02211184613406658,-0.03136158734560013,0.019742153584957126,0.0,-0.03153849020600319,0.0,-0.055390097200870514,-0.014728372916579247,-0.013296760618686676,0.01313649769872427,0.0,0.0,-0.017051806673407555,0.0,0.0,0.0,-0.015305743552744387,0.0,0.015337735414505003
dilated cardiomyopathy,-0.0055379061959683895,-0.00335143250413239,0.0,-0.009114602580666542,0.014854256063699722,0.0,0.0,0.0,0.010102089028805494,0.0,-0.015487152151763441,-0.0035294308327138424,0.0,-0.0029693180695176125,-0.006765756988897919,-0.00296275201253593,-0.015781393274664882,0.0,-0.003854022361338138,0.0,0.0,-0.00802934356033802,-0.007167866919189692,-0.017765055410563942,-0.0056492569856345645,0.0,-0.008715854724869132,0.0,-0.008241485804319383,-0.005149417091161013,0.0,0.011051791720092298,-0.003298236755654216,-0.006218180526047945,-0.0027456593234092,0.0,0.0,0.0,-0.0028781937435269356,0.010968838585540652,-0.004732572939246892,0.0,-0.005538694560527802,0.010627859504893422,0.009149151621386409,0.007131488062441349,0.02356346556916833,0.01146449614316225,0.003400758374482393,0.027546736411750317,0.016038338653743267,0.004119609482586384,0.002979321638122201,0.009994426742196083,0.004876840393990279,0.0,0.0,0.0068550026044249535,-0.0037151607684791092,0.005886177299544215,-0.003648908110335469,-0.011472325772047043,0.0,0.0016777771525084964,-0.01400592178106308,0.0,0.0,0.0065429541282355785,0.0,-0.003078138688579202,-0.0026810483541339636,-0.0041895806789398185,0.03756082290783525,0.036998920142650604,0.0,-0.005220154765993357,0.0,-0.02188028208911419,-0.022494462318718433,-0.012830405496060848,-0.004688719753175974,0.0,-0.0021374190691858543,0.0,-0.008060322143137455,0.0,-0.005747505463659763,-0.006698352051898837,-0.00674044992774725,0.0,0.0,0.02154596522450447,-0.008171379566192629,-0.00421408424153924,-0.0039707571268081665,0.0,0.023023327346891165,0.015458313748240474,0.004526372533291579,0.020620555616915226,0.06448705052025616,0.08062084950506687,0.0,0.0038158169481903323,-0.007832933915778995,-0.005578136304393411,-0.02233955403789878,-0.004410321358591318,-0.02918849652633071,0.0,0.0,0.0,-0.0005753859877586365,0.0,-0.004398529417812824,-0.007102027069777249,0.0,-0.0051780520007014275,-0.02503163181245327,0.016968580428510904,0.0,0.003450596239417791,0.0,-0.0031820107251405716,0.0,0.005329898558557033,0.0,0.0,-0.002936714794486761,0.0029912029858678575,0.02622294705361128,0.003595170797780156,0.0029503346886485815,0.0028082740027457476,-0.012235394679009916,0.003300502430647611,-0.003134319558739662,0.002542540431022644,-0.00485154939815402,-0.007272342219948769,-0.008988147601485252,0.0,0.0,0.0,-0.0037882879842072725,0.0,0.0,-0.01005837693810463,0.011698859743773937,0.010504578240215778,0.0031419007573276763,0.0,0.0,0.0,0.0047579314559698105,-0.004588319920003414,0.004311041906476021,0.0,0.00875188410282135,0.0,-0.005741930566728115,-0.010181204415857792,0.0,-0.01680974173359573,-0.003437862731516361,-0.003906006924808025,-0.00790400430560112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003593889530748129,0.0040417565032839775,0.015128958038985727,0.0,0.0062051364220678815,-0.017890047281980515,0.009815461933612823,0.0063555296510458,0.008005175739526749,0.005646657198667525,0.0177872683852911,0.00770884845405817,0.0057092513889074326,0.006965013220906258,0.004232058767229319,0.012407374102622272,0.010937283746898174,0.02545497566461563,0.0,0.004139466676861048,0.0030550407245755196,0.0036221786867827173,0.0,-0.004158554133027792,0.00814107060432434,0.008133762516081333,0.018914308398962017,0.006809161975979805,0.010549126192927359,-0.0015081414021551618,0.0098533034324646,0.009356682188808918,0.0038289132062345743,0.008244375698268412,0.0,0.01491956785321236,0.016359420493245125,0.007258792407810687,0.0,0.0044426098465919495,0.0036051517818123102,0.00993776973336935,0.0,0.004676138050854206,0.007788580376654866,0.007490459829568863,0.0,0.0,0.01011359691619873,0.0,0.0,0.0,0.006854128558188677,0.00023508723825216293,0.009181345812976359,0.011670248582959175,0.0,0.0029575745575129986,0.0,0.008310968987643719,-0.007048418745398522,0.012567455880343914,0.0,-0.01150838378816843,0.0008436925709247589,0.0,0.0,0.005758401472121477,0.0023935800418257713,0.0,-0.0175760961137712,0.017140349373221397,0.0,-0.006528283003717663,0.0,0.0,-0.005272424779832363,0.018591945758089423,-0.0027646648231893782,0.0016305507160723218,0.0,0.0,0.00396320316940546,0.0,0.0,0.0005234014242887497,0.004356007091701032,-0.003136505372822285,0.005609285086393356,0.0,0.0,-0.0029265619814395905,-0.007285080850124359,0.005851656198501587,0.00339314597658813,0.0030267902184277773,-0.016724804416298866,0.0,-0.016369103454053402,0.08646075939759612,0.003683589631691575,0.028294921852648258,0.0435638721100986,-0.009112865664064884,0.0,0.00792810507118702,0.0,0.0,0.0,-0.0029277342837303877
bacterial infectious disease,0.07380952499806881,0.04038982558995485,-0.011096357833594084,-0.0019291471689939499,0.009610870853066446,0.005132781807333231,0.0,0.014420496299862862,0.01518885139375925,0.01878216303884983,0.0,0.01824409887194634,0.01603500358760357,0.03738819807767868,0.0,0.0,0.002412443980574608,0.010650532320141792,0.010282980278134344,-0.00939185544848442,-0.007024495396763086,0.010097017511725426,0.053055070340633385,-0.07862178608775139,0.012858079746365547,-0.006147595588117838,0.0,0.005582884419709444,0.05823712795972825,0.0,0.015287289395928383,0.0,-0.006754849571734667,-0.008743200451135634,-0.011527388356626034,-0.00987581443041563,0.021156967151910067,-4.028715193271637e-05,0.05328192561864853,0.001444385387003421,0.012045702897012234,0.0,0.018459612503647804,-0.012228629551827908,0.03761347755789757,0.0,-0.06695545464754105,0.03291519731283188,-0.03641102835536003,0.020022815093398094,0.05387480184435844,0.0,0.003274500835686922,0.0,0.012652142904698849,0.0,-0.009797188453376291,0.015629174187779423,0.0,-0.011053379625082016,0.037902199663221836,0.07764432206749917,0.006645134184509514,0.0,0.07168296352028847,0.04706788249313831,0.01899431273341179,0.0,-0.009648067876696587,0.0,-0.023522341623902317,0.010487386025488378,0.0,0.005897459108382464,0.0,0.013735308311879635,-0.005132718011736871,-0.06429263763129711,0.026753755286335945,0.07243213709443808,-0.04948432371020317,-0.025945080444216725,0.01935728546231985,0.0,0.052086744457483285,0.24285412579774857,-0.03283332288265229,-0.013602725230157375,-0.017639096826314926,0.0,-0.015472477301955221,0.03145495802164078,-0.011359435506165026,0.0,0.0,-0.027081545442342758,0.024918115697801113,0.02344414032995701,0.017203558236360546,0.0,0.025701104663312435,0.02755144704133272,0.01559492759406567,0.026218770071864128,0.0,0.12685922533273697,-0.043089061975479126,-0.034232161939144135,-0.034570761024951935,0.08052708953619003,0.007964694872498512,0.010129033587872982,0.0,-0.019003238528966907,-0.015659091994166374,-0.0006560799665749082,0.013714455999433996,-0.018702393397688866,-0.007416981738060713,0.05253271944820881,0.03094945289194584,0.056260712444782264,0.009149735793471338,0.0,0.012655975297093388,0.0,0.0,0.0,0.0,0.007326641585677862,-0.02645750157535076,-0.036928899586200714,0.0,-0.009510228410363199,0.016506009735167027,0.0,-0.002479116432368757,0.015606933273375034,0.022572411224246025,0.06774403154850006,0.0,-0.0055319233797490605,0.04292306303977966,-0.012509129010140896,0.00851415190845728,0.0,0.0,0.10134000703692436,0.0,0.0,0.030835725367069244,0.0,0.0,0.0,-0.012535476125776766,0.025706264190375805,0.031007176265120506,0.0,0.0,0.02528027631342411,0.0,0.011739489622414112,0.0250010984018445,0.014666243456304075,0.0,0.04531167773529888,0.002573514357209204,0.0,-0.00617694528773427,-0.020351164042949677,0.01136173028498888,0.014242355711758137,0.005573363043367862,0.015754992142319683,-0.06026854272931814,0.0,-0.023226276971399784,0.014081336557865145,0.019437771290540695,-0.011472555808722971,0.0,-8.817948400974274e-05,-0.006653035990893844,0.0,-0.005903059616684914,0.05756776034832001,0.07487291842699051,-0.029403461143374443,-0.0072718956507742405,0.0500480430200696,0.0028663258999586105,-0.028202597051858905,-0.02864228561520576,-0.015183131210505962,0.0,-0.05630116723477839,0.006886024028062817,0.0101834898814559,-0.009414954110980034,0.0007507624104619026,-0.02238133177161216,0.026118953712284565,0.0,-0.007846737280488014,-0.025591639801859856,0.030674580950289968,0.01863766834139824,0.010548717342317104,0.007464725989848375,0.024976879358291626,0.06379803270101547,0.0016376273706555358,0.0,0.028427025303244587,0.0,-0.014888123609125616,0.0337875634431839,-0.005422343499958517,-0.018631307408213615,-0.026504820212721825,-0.04070782847702503,0.0,-0.08686358667910099,-0.017595809884369377,-0.03654547035694122,0.016620641574263573,-0.05333881638944149,0.0,0.05315041821449995,0.004417572170495989,-0.03230242431163788,0.027899738401174545,0.06348267197608948,0.0291806198656559,-0.014234541449695826,0.008230399340391159,-0.03164707124233246,0.04083471931517124,-0.012977033853530884,-0.04563374444842338,0.04225568845868111,0.0,0.0,-0.04079412668943405,0.014046448282897472,0.012906316667795181,0.02226328570395708,-0.04986115172505378,0.0,0.0,-0.005450397729873657,0.006567094009369612,0.0,-0.008414356037974358,0.007947898469865322,0.0,0.00729890912771225,0.014452699571847916,-0.0072228247299790365,-0.005812121089547872,0.011996356770396231,0.013448942452669144,0.015988772734999657,0.0,-0.009788135066628456,0.045345332473516464,-0.04521415010094642,0.034054931253194816,0.019896309822797775,0.06091619655489922,0.026393186300992966,0.0,0.023078231140971184,-0.04081615433096886,0.007298376411199571,0.0,0.008931607007980347,0.007241803687065839,0.0,0.05803816393017769,-0.011562187224626541,0.010378013364970684,0.008125601336359978,-0.011766032315790651
idiopathic interstitial pneumonia,-0.06365364044904709,0.0,0.0,-0.01990414783358574,0.0,0.0,-0.01510102953761816,0.0,0.0,-0.006293938495218754,0.0,0.005370942410081625,0.01373204030096531,-0.00631320895627141,-0.012024565599858759,-0.002537085674703121,0.011408494785428045,0.03617451898753643,-0.01226323749870062,0.0,0.01105554960668087,0.0,0.023615848273038864,0.0,0.020816905423998836,0.011133302934467793,0.005230223294347525,-0.06803838908672333,0.0,0.0,0.01724792830646038,0.037138428539037704,-0.0064874985255301,0.0,0.0,0.0,0.0,0.06818313337862492,0.05448736622929573,0.0,0.0,-0.015893809497356415,0.0,0.01119677908718586,0.005773394834250212,-0.02793365716934204,0.0,-0.014874074608087541,0.0,0.03647121135145426,0.06698291748762131,-0.031070558354258537,0.027199966832995415,-0.019819337874650955,0.0,0.0,0.0,0.01327767502516508,-0.1155977249145508,-0.021208683028817177,-0.033013515174388885,-0.03171350061893463,0.013661297038197517,0.0,-0.028760962188243862,0.0,0.0,0.0,0.0,-0.007537007331848144,0.010866058990359306,-0.02912645041942596,-0.0465274378657341,0.0,0.0,-0.022843770682811737,0.0,-0.029271017760038376,-0.014799939468503,-0.0058104931376874456,0.0,0.03412335738539696,-0.01779291220009327,0.014631654135882856,0.011236907914280891,0.012325534597039223,0.0,-0.0458095669746399,-0.005597117356956005,0.0,0.005985311698168515,-0.0013139378279447564,0.010319448076188566,0.0,-0.016290159896016117,-0.02888492308557034,0.00522808963432908,0.006399879697710276,-0.012416739948093893,0.0,-0.012007995508611202,0.03288263827562332,-0.058290786109864705,-0.03782222792506218,0.0076231202110648155,0.0,-0.04844040051102638,0.0098923584446311,0.013558070175349712,0.13274012506008148,0.04930796101689338,-0.05560372956097126,0.006447325460612774,-0.009183372370898724,-0.012573497369885445,0.0053299907594919205,-0.007221583276987077,-0.05337147228419781,-0.028751662001013756,0.030482595786452293,-0.022535886615514755,-0.030831338837742805,-0.008020713925361635,-0.009138263761997223,-0.006112296599894762,-0.024955129250884056,-0.016694270074367527,-0.01001770980656147,-0.028274890035390857,-0.050868920981884,-0.007894005626440048,0.0,-0.013625113293528559,0.006508392747491597,-0.03039163537323475,0.01042370777577162,-0.02140767779201269,-0.011567805893719198,0.0,-0.0389428585767746,0.010899323038756846,0.0,0.06782877445220947,-0.019720349460840225,0.004656150937080384,0.010860354639589787,-0.0071555599570274344,-0.008656562305986881,0.0,0.010730310343205929,-0.0115995267406106,0.0,-0.007008780725300312,0.04788842517882585,0.0,0.0,-0.005632579792290926,0.010401732288300993,0.011956766247749329,0.0,-0.026338472962379456,0.0,-0.005522506777197123,-0.0097064720466733,0.0,-0.008588343858718872,-0.03503182902932167,-0.0092054745182395,0.0,0.02080146595835686,0.02155725657939911,-0.008734423667192459,-0.08935709297657013,-0.0051466389559209355,0.010351172648370264,0.0,0.022062450647354126,0.024664277210831642,0.0,-0.011600600555539131,-0.005712979473173618,0.017983300611376762,0.008637683466076851,0.011325808241963387,0.0,0.0,0.0,0.017730047926306725,0.0,0.05666013062000275,-0.0213332362473011,0.005530945025384426,-0.0091916024684906,0.0,0.0,0.0,0.018182730302214626,0.0,-0.019957298412919044,0.0,-0.014751662500202656,-0.0293426550924778,0.0,0.03766393382102251,-0.036706693470478065,0.0,-0.034139033406972885,0.0,0.0,0.01614711433649063,0.0072498032823205,0.03911683335900306,0.0,-0.0084781888872385,0.0,0.022181009873747826,-0.01146138459444046,0.005648651625961064,0.0,0.012792513705790045,0.015331386588513853,0.013922824524343014,0.0,0.0,0.0318182148039341,0.0,0.02428434602916241,-0.005291416309773922,-0.008018490858376026,0.0,-0.012359105050563812,-0.015485871583223343,0.0,-0.02145930752158165,-0.005740228109061718,0.0,0.0,0.0,-0.005459022242575885,-0.010728901252150534,-0.04600762762129307,-0.04705048352479935,-0.028435963671654463,0.0,0.0,0.01639876514673233,0.010441347025334835,-0.031102225184440613,-0.013856491073966026,-0.01825747825205326,-0.013606361113488674,0.029196957126259807,0.0,-0.0075716483406722546,0.026383109390735626,-0.008711758069694042,-0.011221617460250854,0.0,0.02037882246077061,0.0133249182254076,0.026087477803230286,0.0,0.0,0.00513685354962945,-0.010898696258664131,-0.018997296690940857,-0.012640486471354963,0.04373113438487053,0.0,-0.011180614121258259,0.0,0.0,-0.007378871552646159,0.0315200868062675,0.011231868527829645,0.0,-0.03406330570578575,-0.025132868438959118,-0.012593293562531471,0.0,-0.022423498332500458,0.007313409354537726,0.021626440808176994,-0.11203476786613464
